	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
39	True	intersection+intersection	wasserstein-2	50	intersection+intersection_wasserstein-2	0.5038078500292912	0.5019957015658582	0.9578207381370826	0.6587429492344883
40	True	intersection+intersection	wasserstein-2	52	intersection+intersection_wasserstein-2	0.5038078500292912	0.5019957015658582	0.9578207381370826	0.6587429492344883
41	True	intersection+union	wasserstein-2	50	intersection+union_wasserstein-2	0.5038078500292912	0.5019957015658582	0.9578207381370826	0.6587429492344883
42	True	intersection+union	wasserstein-2	52	intersection+union_wasserstein-2	0.5038078500292912	0.5019957015658582	0.9578207381370826	0.6587429492344883
43	True	intersection+intersection	wasserstein-2	46	intersection+intersection_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
44	True	intersection+intersection	wasserstein-2	55	intersection+intersection_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
45	True	intersection+intersection	wasserstein-2	63	intersection+intersection_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
46	True	intersection+union	wasserstein-2	46	intersection+union_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
47	True	intersection+union	wasserstein-2	55	intersection+union_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
48	True	intersection+union	wasserstein-2	63	intersection+union_wasserstein-2	0.5035149384885764	0.5018410555385088	0.9581136496777973	0.6586790173177608
49	True	intersection+intersection	wasserstein-2	25	intersection+intersection_wasserstein-2	0.5038078500292912	0.5019963144963145	0.9575278265963679	0.6586741889985895
50	True	intersection+intersection	wasserstein-2	42	intersection+intersection_wasserstein-2	0.5038078500292912	0.5019963144963145	0.9575278265963679	0.6586741889985895
51	True	intersection+union	wasserstein-2	25	intersection+union_wasserstein-2	0.5038078500292912	0.5019963144963145	0.9575278265963679	0.6586741889985895
52	True	intersection+union	wasserstein-2	42	intersection+union_wasserstein-2	0.5038078500292912	0.5019963144963145	0.9575278265963679	0.6586741889985895
53	True	intersection+intersection	wasserstein-2	34	intersection+intersection_wasserstein-2	0.5039543057996485	0.5020740513135659	0.9572349150556532	0.6586717726494004
54	True	intersection+union	wasserstein-2	34	intersection+union_wasserstein-2	0.5039543057996485	0.5020740513135659	0.9572349150556532	0.6586717726494004
55	True	intersection+intersection	wasserstein-2	1	intersection+intersection_wasserstein-2	0.502929115407147	0.5015318627450981	0.9589923842999414	0.6586199959766647
